url-id|url|fetchStart|connectStart|responseStart|SpeedIndex|VC85|fcp|lcp-load|lcp-render|lcp-element
28|http://bda.ariege.fr|2|73|935|2120|1967|1773|1793|1840|""https://bda.ariege.fr/var/cg09/storage/images/mediatheque/bdp/lire-ecouter-voir/ecouter/catalogue-formation-2024/633811-1-fre-FR/Catalogue-formation-2024_accueil-slider.jpg""
29|http://be-side.jp|2|279|763|800|800|801|0|801|""<p></p>""
30,http://beamstory.php.xdomain.jp,,,,,,,,,
31|http://bellsmillfishery.co.uk|2|14|2124|3574|4367|2837|3355|3387|""https://bellsmillfishery.co.uk/wp-content/uploads/2020/02/d4ad5094-2265-426b-8069-9a8ae4b53822.jpg""
32|http://bestgolf.co.jp|3|264|898|1134|1134|1118|0|1118|""<p></p>""
33|http://betulart.hu|982|1187|1801|3434|3733|2580|3644|3697|""https://awstudio.hu/images/slider2.jpg""
34|http://bi-bahane.blogfa.com|332|332|466|1849|1967|1340|2665|2665|""http://themeupload.theme-designer.com/62/image/2.jpg""
35|http://bi.alfatransportes.com.br|1073|1073|2233|5279|5333|5040|5266|5307|""http://bi.alfatransportes.com.br/DWU.fcl.downloadOpen?arquivo=background""
36|http://blog.fefe.de|3|397|1017|1100|1100|1082|0|1082|""<li></li>""
37|http://bluearknd63sat.blog86.fc2.com|202|202|271|586|567|519|541|541|""https://blog-imgs-47-origin.fc2.com/b/l/u/bluearknd63sat/torosta161.jpg""
38|http://bocaraton.matteosristorante.com|3|18|986|1484|1500|1439|1377|1439|""https://bocaraton.matteosristorante.com/wp-content/uploads/2022/11/BOCA-MAIN.jpg""
39|http://boen.or.jp|2|193|1737|5388|6667|2922|8693|8739|""https://boen.or.jp/wordpress/wp-content/themes/cncTheme/img/summer.jpg""
40|http://bookholder.co.il|0|0|2760|7535|7600|3336|3539|3569|""http://bookholder.co.il/images/topBg.jpg""
41|http://bookpooh.com|0|0|1453|5860|6334|1720|0|1753|""<p></p>""
42|http://briconosaure.com|3|359|1177|4207|4800|3901|3750|3901|""https://briconosaure.com/wp-content/uploads/2018/10/cone_metallique-754x566.jpg""
43|http://buenavista-clinic.jp|3|375|992|1267|1267|1249|1196|1249|""data:image/png;base64,%0AiVBORw0KGgoAAAANSUhEUgAAAlgAAABsCAIAAAA5cFsZAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSB""
44|http://bulgarian.98905.com|688|688|894|2277|2534|2198|2134|2134|""http://css.98905.com/bg/img/banner.jpg""
45|http://cafe-tirol.com|2|308|919|967|967|966|0|966|""<p></p>""
46|http://caradaroclubpizza.com|2|85|314|401|400|374|0|374|""<p></p>""
47|http://cd-cover.info|3|17|131|475|534|203|218|253|""https://cd-cover.info/images/sprite_00.png""
48|http://centrkrovi-penza.ru|2|726|1949|3440|3433|2944|3117|3294|""https://centrkrovi-penza.ru/templates/jblank/images/header.jpg""
49|http://ceramisart.pl|2|261|875|1468|1667|912|1601|1601|""https://cyberfolks.pl/wp-content/themes/cyberfolks/dist/img/static/logo_gray.svg""
50|http://chatopenai.co.kr|2|433|1109|1200|1200|1156|0|1156|""<div class="ml-4 text-lg text-gray-500 uppercase tracking-wider"></div>""
51|http://chess.mobialia.com|3|372|1004|3235|3234|1205|0|3105|""<div style="padding: 0.5rem;"></div>""
52|http://chincar.ir|0|0|378|7278|7300|3287|3139|3287|""http://chincar.ir/attachments/61488/350x350/%DB%B2%DB%B0%DB%B2%DB%B4%DB%B0%DB%B1%DB%B1%DB%B0_%DB%B1%DB%B7%DB%B5%DB%B0%DB%B2%DB%B7.jpg""
53|http://click.goldengoal-crm.com.br|3003|3003|3091|3134|3134|3134|0|3134|""<h3></h3>""
54|http://cloudmesh.net|3004|3005|3348|3986|4567|4574|3937|3937|""http://d38psrni17bvxu.cloudfront.net/themes/cleanPeppermintBlack_657d9013/img/arrows.png""
55|http://clubmaria-ginza.com|3|513|1332|0|0|1378|0|1378|""<body></body>""
56|http://cna.caehs.kr|2|2|277|9204|9300|4898|4818|4898|""http://cna.caehs.kr/images/template/00309/main/M_visual.jpg""
57|http://coconut14.blog70.fc2.com|214|214|284|762|667|677|0|677|""<div class="ently_text"></div>""
58|http://cogicmedia.cogic.org|326|326|400|434|434|427|0|427|""<p></p>""
59|http://comics.777h.ru|2|611|1311|1473|1467|1448|1537|1537|""https://assets.plesk.com/static/default-website-content/public/img/robot-e712cf.svg""
60|http://concursos.ibdoprojetos.org.br|2|302|609|1458|1467|1402|0|1452|""<h3></h3>""
61|http://connectivitycheck.cbg-app.huawei.com|2|33|633|700|700|673|0|673|""<center></center>""
62|http://conseildiet.free.fr|3004|5799|6147|7952|7800|
63|http://cookngourmandises.over-blog.com|1138|1138|1332|3595|3933|3297|4001|4001|""https://image.over-blog.com/KTsOG4cLMlAgpMTr-xkYPb1aybA=/940x320/smart/filters:no_upscale()/image%2F1397446%2F20181019%2Fob_0554e0_cook-n-gourmandises-1.png""
64|http://corleone-tattoo.com|2|216|830|867|867|874|0|874|""<p></p>""
65|http://craiova.tvr.ro|3003|3003|3244|18236|21767|4805|11055|11055|""http://mediatvr.tvr.ro/media-tvr/image/202401/w882/luiza-paraschivu-25_82486800.jpg""
66|http://crssietjhajjar.ac.in|3004|3004|4072|10897|12800|6633|8556|8583|""http://crssietjhajjar.ac.in/wp-content/uploads/2019/07/WhatsApp-Image-2020-07-31-at-2.36.48-AM.jpeg""
67|http://cshfishhatchery.org|2|23|393|436|434|443|0|443|""<div class="content-middle"></div>""
68|http://daikinapplied.co.id|2|258|1094|1134|1134|1129|0|1129|""<p></p>""
69|http://daleplaytickets.com|3|150|1379|1434|1434|1422|0|1422|""<body></body>""
70|http://danielamerman.com|2|66|354|772|933|511|764|794|""https://danielamerman.com/Images/SideBar/TripleSolutions-AA.jpg""
71|http://danielamin.blogspot.com|2|79|312|574|567|540|0|540|""<div style="color: black;"></div>""
72|http://delkipodelki.ru|2|606|1734|1800|1800|1762|1747|1762|""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAxsAAABdCAYAAADNN3slAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbW""
73|http://dem.dsinnovators.com|1176|1176|1479|9503|10234|7744|10802|10811|""http://dem.dsinnovators.com/assets/images/dsi-logo.png""
74|http://descy.50megs.com|122|122|222|349|367|296|370|396|""http://descy.50megs.com/fs_img/builder/family_tree/heading.jpg""
75|http://desyatka.org|2|179|905|1626|1767|1472|1723|1738|""https://desyatka.org/manimg/sirius/login-bg.gif""
76|http://dictionary.pirao.ru|2|395|1206|1770|1967|1246|1929|1946|""https://dictionary.pirao.ru/index.files/image002.jpg""
77|http://dinvzendegi.blogfa.com|349|349|543|873|800|800|2822|2822|""http://www.blogfa.com/b/19E41F607E9.gif""
78|http://dominicanmusicusa.com|114|114|240|864|1200|470|1172|1203|""http://dominicanmusicusa.com/media/images/slideshow_images/5-Orquesta-1962_1586128637.jpg""
79|http://doncweb.blogspot.com|2|56|500|1165|1667|877|0|1627|""<div class="summary entry-summary" itemprop="description"></div>""
80|http://download2.ebz.epson.net|2|41|145|200|200|196|0|196|""<body></body>""
81|http://ds0003.kokshetau.aqmoedu.kz|2|278|1415|4802|4834|4052|4453|4552|""https://ds0003.kokshetau.aqmoedu.kz/public/bg/body_725.jpg""
82|http://ehvfc.org|337|337|728|2054|2067|1210|1581|1644|""http://ehvfc.org/resources/images/banner/1.jpg""
83|http://elearningv1.usk.ac.id|2|201|1425|1800|1800|1782|0|1782|""<p style="font-family: georgia,times new roman,times,serif; text-align: justify;"></p>""
84|http://enpuz.com|1804|1804|2006|2915|3100|2584|0|2584|""<p class="mt-5 fs-5"></p>""
85|http://eradia.net|2|356|1166|1834|1833|1425|0|1425|""<div id="news"></div>""
86|http://esakatwinreverb.com|2|122|736|1000|1000|997|944|997|""data:image/png;base64,%0AiVBORw0KGgoAAAANSUhEUgAAAlgAAABsCAIAAAA5cFsZAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSB""
87|http://esfadnews.blogfa.com|333|333|629|1305|967|924|2847|2847|""https://s6.uupload.ir/files/photo_%DB%B2%DB%B0%DB%B2%DB%B3-%DB%B1%DB%B0-%DB%B0%DB%B1_%DB%B1%DB%B4-%DB%B0%DB%B8-%DB%B0%DB%B6_i14k.jpg""
88|http://exatourbaikal.com|1044|1044|1452|4448|10367|2346|3103|3146|""http://exatourbaikal.com/wp-content/themes/baikal/img/top-img3.jpg""
89|http://fauzanmrzz.blogspot.com|2|91|478|1376|1367|1327|0|1327|""<div id="summary4988984998562140598" itemprop="articleBody"></div>""
90|http://figofago.konin.pl|3003|3003|3446|5506|5933|3874|4668|4724|""http://figofago.konin.pl/wp-content/uploads/2024/01/mt-sample-background.jpg""
91|http://finance.hcu.ac.th|1445|1445|2436|5804|7900|3940|9726|12807|""http://finance.hcu.ac.th/wp-content/uploads/2022/03/12961-1477x964.jpg""
92|http://fischraeucherei-brauer.de|974|974|1193|2187|2534|1873|2141|2173|""http://fischraeucherei-brauer.de/wp-content/themes/brauers-homepage/images/paper-background.jpg""
93|http://fitapetit.cz|3|442|1092|1469|1467|1431|1458|1458|""https://assets.plesk.com/static/default-website-content/public/img/robot-e712cf.svg""
94|http://flancourt-crescy-en-roumois.fr|2|366|2430|4563|5200|3216|4539|5949|""https://flancourt-crescy-en-roumois.fr/wp-content/uploads/2018/01/colombier_gallery.jpg""
95|http://flvcode.com|2|12|104|167|167|147|0|147|""<p></p>""
96|http://fort.apiculture.free.fr|3213|3213|3710|4799|4833|4387|5152|5171|""http://fort.apiculture.free.fr/picts/fort-cvis1.jpg""
97|http://forum.serithai.net|2|26|2219|4674|4700|4533|0|4533|""<ul class="ipsList_inline"></ul>""
98|http://frac.my|2|44|607|3214|3367|2112|0|2112|""<h2 class="mbr-fonts-style display-1"></h2>""
99|http://freemindscafe.com|428|429|1054|7241|7200|1099|0|7183|""<a href="/t/welcome-to-freemindscafe/7" class="topic-excerpt"></a>""
100|http://ftp.ines.ro|1574|1574|1778|1862|1834|1824|0|1824|""<address></address>""
101|http://furgos.com|2|203|2658|4496|4934|4241|4696|4841|""https://furgos.com/wp-content/uploads/Mudanza.jpg""
102|http://g-keifu.com|2|173|787|1034|1034|1052|996|1052|""data:image/png;base64,%0AiVBORw0KGgoAAAANSUhEUgAAAlgAAABsCAIAAAA5cFsZAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSB""
103|http://gallery.homoemo.com|2|19|409|467|467|448|0|448|""<body></body>""
104|http://gepia2021.cancer-pku.cn|441|441|645|1373|1800|1123|1773|1807|""http://gepia2021.cancer-pku.cn/GEPIA2021.png""
105|http://gidonline.ru|774|774|985|2199|2367|2111|0|2111|""<h1 class="js-defaultHeader banner__header hide"></h1>""
106|http://gimnazija-druga-vz.skole.hr|2|214|1362|0|0|
107|http://globolandia.com.ar|2|235|1293|2719|2900|2472|2614|2855|""https://globolandia.com.ar/frontend/images/bg-slider-01.jpg""
108,http://glpi.subredsur.gov.co,,,,,,,,,
109|http://gnezdyshko.org|3004|11845|13102|16218|16967|14814|17458|17481|""http://gnezdyshko.org/wp-content/uploads/2023/06/%D1%81%D0%B0%D0%B9%D1%82.png""
110|http://greenwichshoppingpark.co.uk|2|294|1097|4572|4533|3418|4332|4351|""https://greenwichshoppingpark.co.uk/files/4215/3070/5253/Homesense.jpg""
111|http://grenouillesbis.canalblog.com|843|843|1353|4678|4900|3323|4162|4162|""https://p4.storage.canalblog.com/48/70/775109/119346475.jpg""
112|http://gts.realwork.jp|3003|3003|3203|4534|4534|4537|0|4537|""<p class="subtexts"></p>""
113|http://hamestory.blog.2nt.com|90|90|202|924|1033|508|0|1008|""<div class="plugin-freearea" style="text-align:left"></div>""
114,http://hattori-y.co.jp,,,,,,,,,
115|http://hayama-group.jp|2|169|782|1067|1067|1040|995|1040|""data:image/png;base64,%0AiVBORw0KGgoAAAANSUhEUgAAAlgAAABsCAIAAAA5cFsZAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSB""
116|http://henhouse1970.blog74.fc2.com|186|186|279|673|700|476|0|609|""<div style="font-size: 13px; color: black; line-height: 23px"></div>""
117|http://herdefluesterer.com|272|272|1851|4101|5067|3355|5120|5139|""http://herdefluesterer.com/wp-content/uploads/2016/06/IMG_0671-Kopie.jpg""
118|http://hethongpkdkainghia.vn|454|454|642|0|0|
119|http://hkrpinnovations.com|170|170|2903|4438|5200|3612|5602|5629|""http://hkrpinnovations.com/images/finalbackground-3.png""
120|http://hokusetsu2025.com|916|916|2046|3410|3500|3216|3577|3577|""http://wing-wp.com/sample-7/wp-content/uploads/2018/08/yellow_dot.jpg""
121|http://hookah-maker.asia|1109|1109|1509|3850|3400|2375|3055|3075|""http://hookah-maker.asia/images/banner02.jpg""
122|http://hoteldiamantina.com.br|1412|1435|2435|2500|2500|2476|0|2476|""<h1></h1>""
123|http://hsg-freiburg.de|1151|1151|2161|5337|5533|4092|5488|5488|""http://sub.hsg-freiburg.de/wordpress/wp-content/uploads/2019/06/webseite_banner_neu.jpg""
124|http://imanabadkarokela.com|2|254|1175|1874|2234|
125|http://industria.mendoza.gov.ar|2|3|597|2819|2834|1167|1724|1767|""http://industria.mendoza.gov.ar/images/form-bg.png""
126|http://informativo-vmx.com.mx|2|17|251|334|334|324|0|324|""<h1></h1>""
127|http://instagram.sellu.ir|1334|1941|2759|2835|2833|2797|0|2797|""<div class="content"></div>""
128|http://interlab-poznan.zelnet.pl|1074|1074|1415|3815|3867|3439|3847|3872|""http://interlab-poznan.zelnet.pl/Portals/interlab/Skins/interlab/assets/img/ts1.jpg""
129|http://ishombinali.blogspot.com|2|56|473|731|767|690|747|773|""https://2.bp.blogspot.com/-zmufkamm4EU/VLm90Euq-3I/AAAAAAAAACI/KjsPX8adTyk/s1600/moh%2Bishomuddin%2B%25282%2529.jpg""
130|http://izhora-dvk.ru|2|44|106|7515|8400|131|0|131|""<div class="fTk7vd"></div>""
131|http://j5fmadeif3.lalsl.com|4|5|799|8700|8700|3160|0|3160|""<div class="flex h-screen w-full text-sm justify-center items-center"></div>""
132|http://ja.kushiro-lakeakan.com|4|194|1516|9851|16133|5158|5782|5858|""https://ja.kushiro-lakeakan.com/kushiroakanwp/wp-content/themes/visitkushiro/imgs/index/bnr/banner_sl-kanko2023.jpg""
133|http://jaffnaushotel.com|381|381|1036|4667|4767|2820|4738|4770|""http://jaffnaushotel.com/assets/images/us-hotel.jpg""
134|http://javahery.blogfa.com|329|329|476|787|667|672|0|672|""<p dir="RTL" style="text-align:justify"></p>""
135|http://jha.ppj.unp.ac.id|3425|3425|4657|5592|6334|5184|6294|6317|""http://jha.ppj.unp.ac.id/public/journals/1/pageHeaderLogoImage_en_US.png""
136|http://jikei1-y.sakura-g.ac.jp|2|525|1133|1400|1400|1408|1346|1408|""data:image/png;base64,%0AiVBORw0KGgoAAAANSUhEUgAAAlgAAABsCAIAAAA5cFsZAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSB""
137|http://jinnouchitaizo.com|1197|1197|1405|2151|2267|1626|2218|2243|""http://jinnouchitaizo.com/img/topph01.jpg""
138|http://jkfnagano01.web.fc2.com|197|197|217|366|400|315|0|349|""<div class="yiv6289672586elementToProof" style="color: rgb(0, 0, 0); font-size: 12pt; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; font-family: Meiryo, sans-serif;"></div>""
139|http://jo.china-embassy.gov.cn|2|796|1922|4048|7000|2934|7220|7251|""https://jo.china-embassy.gov.cn/images/Top.jpg""
140|http://journal.healthpolicy.cn|1|1|411|5520|5500|1498|3363|3382|""http://journal.healthpolicy.cn/ch/ext_images/bannter1.jpg""
141|http://journal.sinov.id|2|848|1609|2620|3067|2465|3318|3431|""https://journal.sinov.id/public/site/pageHeaderTitleImage_en_US.png""
142|http://jpt.isca.ac.ir|2|1287|2515|4774|5200|4445|5187|5212|""https://jpt.isca.ac.ir/data/jpt/coversheet/head_fa.jpg""
143|http://kakuretenai.blog103.fc2.com|330|330|394|688|667|606|0|606|""<div class="main_body"></div>""
144|http://kansou.io|2|842|1666|2146|2134|2113|0|2113|""<h1></h1>""
145|http://kapunaidusurnames.blogspot.com|2|96|162|413|434|341|303|357|""https://1.bp.blogspot.com/-mvwm1JTjInA/XDrStqzaX4I/AAAAAAAAABs/UC6e6yVUVGwMhtBAY21JWipX1MukSM9rQCK4BGAYYCw/s1600/kapu.png""
146|http://kasadera.jp|3|309|873|900|900|911|0|911|""<p></p>""
147|http://kayama-clinic.com|1133|1133|1645|4937|8234|2275|2364|2841|""http://kayama-clinic.com/wp-content/uploads/2019/04/3.jpg""
148|http://keks212.ru|1152|1152|1706|7842|8033|7019|7212|7235|""http://keks212.ru/wp-content/themes/keks_design/images/header_logo.png""
149|http://khaneh-mehr.blogfa.com|320|320|484|1206|2467|654|3646|3646|""http://s6.picofile.com/file/8175372868/20150217_012558.jpg""
